gene_id,gene_symbol,log2fc_x,q_value_x,is_de_x,log2fc_y,q_value_y,is_de_y,comparison_id_x,comparison_id_y,sign_concordant,significance_class
ENSG00000121410,A1BG,-0.2747821004332173,0.14241951528449015,False,0.02385329608202776,0.9186729050512263,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000268895,A1BG-AS1,0.07482910968454035,0.6446584231761708,False,0.3029824885417197,0.1398655309395351,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000148584,A1CF,0.02380846496451408,0.8550366233879788,False,0.07307665149141797,0.7834013042020095,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000175899,A2M,-0.14542888128464643,0.36613141741867944,False,0.0728254304514812,0.785742638017529,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000245105,A2M-AS1,0.394202452303057,0.04680789721791363,True,0.6527267040875324,0.00012374830465505625,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000166535,A2ML1,-0.07135480237789095,0.6891953453185642,False,-0.17383774130640878,0.4340563156068777,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000256661,A2ML1-AS1,-0.05513963049490286,0.7679709296935999,False,-0.10024128859573848,0.667232322414837,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000184389,A3GALT2,-0.249847129344729,0.20731047169575084,False,-0.3564329683738452,0.0669364719704638,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000128274,A4GALT,0.10982686078461858,0.4933988722832198,False,0.4066822540614343,0.028390015232269,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000118017,A4GNT,0.08168424865040419,0.5320192487704988,False,0.387006951074988,0.14718572332842353,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000094914,AAAS,0.026768900464405363,0.8820301202780563,False,-0.18554524770247374,0.19523881254286415,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000081760,AACS,-0.2622126773448831,0.09415585152483366,False,-0.34651879930779744,0.017186723672847508,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000114771,AADAC,-0.024960733595193258,0.9697798093066534,False,0.0535312412016125,0.888439469505634,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000197953,AADACL2,-0.03589946353292533,0.9656839809168827,False,0.06747581346066091,0.7975364374784927,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000242908,AADACL2-AS1,0.06194086395884203,0.6677793040846155,False,0.15104859607152718,0.5616415410843143,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000188984,AADACL3,-0.03534620003926862,0.9814604493326057,False,-0.1530900152466707,0.5979993552363063,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000204518,AADACL4,0.008779501705173413,0.923369042242508,False,-0.6545149419980656,0.012317701952602615,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000109576,AADAT,0.05952805283967651,0.7022795991204819,False,0.38634219545188064,0.00028649882098378475,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000103591,AAGAB,-0.18757129256083188,0.09851752192932747,False,-0.1769924468070153,0.10109791954048289,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000115977,AAK1,-0.10811998513592141,0.1710417983506348,False,-0.12460432618680052,0.08249291351611464,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000087884,AAMDC,-0.04381088893741346,0.6808897228627521,False,-0.21791655826225131,0.0009443060485442058,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000127837,AAMP,-0.1523665898215923,0.23765174052721993,False,-0.18490020553321493,0.12974584693356522,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000129673,AANAT,-0.003812212777510053,0.9946915628482186,False,-0.149608268139239,0.5053574227335785,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000131043,AAR2,0.019807369982703563,0.890285870296246,False,0.041345859652532665,0.6607390469773051,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000205002,AARD,-0.046198254508641685,0.7734719083531459,False,0.19155383113991906,0.43439663133066575,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000090861,AARS1,0.02475055271823445,0.8904554223957182,False,-0.022532578997260334,0.8488465816146846,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000124608,AARS2,0.16462034219605434,0.2596910337805286,False,-0.1613440574467471,0.2627524863951884,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000266967,AARSD1,0.11322385819628379,0.4150872917126816,False,-0.08472293882282182,0.5366957774701218,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000157426,AASDH,-0.007267594679678207,0.9479673357293401,False,-0.06814476672413146,0.47411953276944935,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000149313,AASDHPPT,-0.015270578558890087,0.941368868471023,False,0.26637852379143845,0.10231094920275553,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000008311,AASS,-0.59760867719137,0.013323277339810315,True,-1.337317914421197,3.824848737359379e-08,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000215458,AATBC,0.06975432795512905,0.6216260655085845,False,1.260977106761919,2.393239655841078e-06,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000275700,AATF,0.08307380844314138,0.44149789836271336,False,0.1697931904831511,0.03613918698644349,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000181409,AATK,-0.32601336514086193,0.12985760625267712,False,-1.37124434845064,1.5389624758941004e-10,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000281376,ABALON,-0.027328175404430857,0.8373603632178406,False,0.28914571368904946,0.2783094693245898,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000183044,ABAT,0.04523382996380596,0.7874080492135951,False,-0.11835585151509954,0.603024180941027,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000165029,ABCA1,0.030427095202519124,0.8793149884161412,False,0.45547232508943736,0.02776353443022069,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000154263,ABCA10,0.2559626987322188,0.144498448336988,False,0.03504877088440791,0.8721567251815568,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000144452,ABCA12,-0.11850746077946005,0.4676187331140208,False,0.07892973208807176,0.7593642619188496,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000179869,ABCA13,-0.4949967603316293,0.12425531458593081,False,-0.4358384798483297,0.1368998690043291,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000107331,ABCA2,0.289377503862875,0.0745253932046592,False,-0.39746099945817587,0.011260806322593213,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000167972,ABCA3,-0.01877920087923223,0.9312243871071817,False,-0.2596554020634494,0.13466975269463605,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000198691,ABCA4,-1.134054017275472,0.004398637985252516,True,-1.1308250612087214,0.0007888808910380546,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000154265,ABCA5,-0.011069355271645548,0.9534461005785744,False,-0.5472735982914203,2.616105358874127e-05,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000154262,ABCA6,0.220109821208094,0.2324691898427419,False,0.14006847424316218,0.5350653187223567,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000064687,ABCA7,0.10776925458133006,0.49670144760307305,False,0.2034617869149077,0.34910235251370764,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000141338,ABCA8,0.8557491760347312,0.0024418473014172046,True,1.1115769132561732,9.398034586978735e-06,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000154258,ABCA9,0.29211782374868434,0.13489009919230177,False,0.2546872077109651,0.20341010674700055,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000231749,ABCA9-AS1,-0.13005226646634224,0.4507327317918766,False,0.2202731815736041,0.39919986467190466,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000085563,ABCB1,0.287200246833328,0.08771456505951908,False,0.3043554660534529,0.0839080862044454,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000135776,ABCB10,0.06416097960844504,0.5777956801283868,False,0.16928088934406804,0.05399500869861398,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000073734,ABCB11,0.05443624135563413,0.7235094033215846,False,-0.19351736859650656,0.3883910771268532,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000005471,ABCB4,0.1758931555893295,0.2908536018874621,False,0.3935149979789808,0.0681890125481196,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000004846,ABCB5,-0.029294666730998748,0.8178600670698892,False,-0.024435344076582932,0.9314001514794258,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000115657,ABCB6,0.03394441259967621,0.8547720344537585,False,0.18063737756559586,0.23598681548718817,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000131269,ABCB7,-0.05329273815271673,0.5991359816473129,False,-0.20510106108362672,0.0041661066902025715,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000197150,ABCB8,0.07217176539748041,0.6088404550524108,False,0.021166308749841333,0.8727282548052455,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000150967,ABCB9,0.05435661857741304,0.7390521858672578,False,-0.12357408783476607,0.4445680244338718,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000103222,ABCC1,0.13533412029873818,0.40255300871501964,False,0.06620738356741901,0.7530834702685798,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000124574,ABCC10,0.1174574594166886,0.40173791495166594,False,0.16954132221034068,0.16471638461151386,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000121270,ABCC11,-0.05460876630286895,0.7579205026655207,False,-0.21031759426390434,0.2631066544934095,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000140798,ABCC12,-0.029415790330956017,0.8779369665812802,False,-0.05080551610716587,0.87457289834718,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000023839,ABCC2,-0.02124542210217371,0.8844717333569797,False,0.041733336932160844,0.8452067304999296,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000108846,ABCC3,0.2532154784122764,0.18241587705320536,False,0.6622658088022145,0.0018815563883594578,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000125257,ABCC4,0.0035313904973661146,0.9883473548836614,False,-0.16764592245266066,0.2495272107342165,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000114770,ABCC5,0.07423606487288686,0.6356367093608695,False,0.19898266460367534,0.12236341869155105,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000223882,ABCC5-AS1,-0.07159806228468513,0.6851095643018748,False,-0.09811566208922705,0.694380796735182,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000091262,ABCC6,0.17299142684175822,0.25202184069703887,False,0.14057055347898031,0.563959279859752,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000006071,ABCC8,-0.07994095430510073,0.5898422971703715,False,-0.548475062452717,0.030003170295837923,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000069431,ABCC9,-0.23040695951209905,0.2498390155762097,False,-0.09092654952529873,0.7308196461250741,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000101986,ABCD1,0.2816600576859355,0.10189511700674966,False,0.5502677333733277,0.00017919323201145268,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000173208,ABCD2,0.463733719587356,0.06950895064874027,False,2.0823633198679903,2.2063768520656388e-10,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000117528,ABCD3,-0.1374990472088567,0.3412308892011484,False,-0.23090907777019143,0.07813806727361615,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000119688,ABCD4,0.10979410558620542,0.32156831641177025,False,0.05609876528488886,0.6573483478146978,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000164163,ABCE1,-0.1236011498456106,0.3429687502672195,False,0.11026093656494769,0.35531479365364393,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000204574,ABCF1,0.07379104468674175,0.6610304932027589,False,0.011706894690365684,0.9522991942293546,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000033050,ABCF2,-0.056812853046709196,0.6632271136727454,False,0.04174282631751595,0.7195048410508489,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000161204,ABCF3,-0.006479014234941538,0.9740104542497614,False,-0.18653402460779875,0.07713281821058288,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000160179,ABCG1,-0.3169935008672285,0.1363814895634611,False,-0.07210891244081705,0.7658542408959977,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000118777,ABCG2,-0.004373118485278449,0.9821059082681283,False,-0.5547009763673868,0.00482169258604463,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000172350,ABCG4,-0.5107479475663428,0.13810708307199276,False,-0.05826829078894731,0.8232427535407136,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000138075,ABCG5,0.41253739848276233,0.09763669230048823,False,0.03822085556960185,0.8919982005771157,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000143921,ABCG8,0.22427919981660233,0.1972667811052016,False,-0.619971036572491,0.021790372280018237,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000143994,ABHD1,0.33021860040270573,0.06180456413523454,False,-0.15021697071274498,0.43945567757330706,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000144827,ABHD10,0.20231181737251155,0.16953648828396317,False,0.140339030084278,0.273309984168579,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000106077,ABHD11,-0.026578380461757454,0.9066586085070202,False,-0.15897299184417543,0.3805361751245015,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000100997,ABHD12,-0.23338596391735694,0.0278974482202239,True,-0.2724059087087673,0.011907577822486023,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000131969,ABHD12B,0.1666123372466958,0.3110835835275691,False,0.24090385987706128,0.2616474427511222,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000139826,ABHD13,-0.08819312448996414,0.5916119817914908,False,0.17704310561388556,0.26437568994623045,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000248487,ABHD14A,-0.0500422031363808,0.7819072904934318,False,-0.3272060906840266,0.05338835658580847,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000114779,ABHD14B,0.0820713422143972,0.6081442584821904,False,-0.03316533457543279,0.862894343242484,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000168792,ABHD15,0.06357945775684284,0.6814960319268624,False,0.03477101914497387,0.8468458997360254,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000264031,ABHD15-AS1,-0.1879255121042629,0.32877725062277596,False,-0.21274278960319917,0.3567727163509372,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000204427,ABHD16A,-0.16189138022695557,0.18123206081444,False,-0.06658041069602798,0.5769589631510837,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000183260,ABHD16B,-0.015192711504310232,,False,0.03204368238774034,,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000129968,ABHD17A,0.057050031404792874,0.7188738664335315,False,0.032111938679854214,0.8322655978253723,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000107362,ABHD17B,-0.015614244199885033,0.923205757618567,False,0.013984725252633055,0.9469280101373821,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000136379,ABHD17C,0.0008509683013370585,0.9979673177391031,False,-0.33118221392453745,0.05696175564275931,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000164074,ABHD18,0.08373062246302833,0.4671574685542689,False,-0.0063963747535393575,0.9603950020309251,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000140526,ABHD2,-0.18077117869387763,0.10823791504990021,False,-0.2716417232883147,0.01305525707771474,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000158201,ABHD3,-0.11491507337361294,0.4150956745269055,False,0.07568548693404174,0.6816298418199164,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000100439,ABHD4,-0.048403935691478675,0.7342511972927231,False,-0.07876962318172369,0.4858558903028055,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000011198,ABHD5,-0.40141834227963713,0.0003996296163030746,True,-0.13503039568574318,0.3066179863377568,False,ckd_vs_normal,aki_vs_normal,True,x_only_sig
ENSG00000163686,ABHD6,0.054231447100533334,0.7371941047796695,False,-0.25016751250753166,0.22129378379313638,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000127220,ABHD8,-0.08366709148856821,0.5671130291403991,False,-0.14380592225216277,0.2782942153521473,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000136754,ABI1,0.006305524693249697,0.9935384837918119,False,0.2393362803697094,0.019516288509558784,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000138443,ABI2,-0.050030517550730035,0.5999852472748756,False,-0.04459970163214617,0.604293730329214,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000108798,ABI3,-0.4814363764665971,0.04629330739690321,True,-0.6082237935543136,0.009528262526770784,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000154175,ABI3BP,0.003651232066528885,0.9884580163359352,False,-0.010843514015954741,0.965002635738401,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000119328,ABITRAM,-0.04613071080881002,0.766248636565134,False,-0.000297097668637029,0.9948442632284592,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000097007,ABL1,0.14364385952764472,0.25147854264268926,False,0.16473543689551415,0.17605208060034802,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000143322,ABL2,0.13454947427927688,0.23425305150445822,False,0.16464406115825242,0.05461791460327258,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000099204,ABLIM1,0.0653221783171455,0.678553413189045,False,-0.08038159003793531,0.6082060860661818,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000163995,ABLIM2,0.04946325826675633,0.6423479440401022,False,-0.4045849592114194,0.09463326905975541,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000173210,ABLIM3,-0.19931327603972934,0.1805999846395404,False,-0.2259317817302455,0.3548938307371491,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000175164,ABO,-0.039170600662186174,0.8491926122743058,False,-0.035262186166999505,0.8741462502131752,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000159842,ABR,0.2934999930750274,0.12662742121708492,False,0.20890553298547898,0.3242554658846826,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000174429,ABRA,-0.018068559829798075,0.9620710856753613,False,0.4056277467313058,0.15663971400370047,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000146386,ABRACL,-0.2606636848015806,0.14566374490035777,False,0.4652465693604222,0.018264908722894917,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000163322,ABRAXAS1,0.08064178293608644,0.4861606597447647,False,0.11885246084875008,0.17147371471706385,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000165660,ABRAXAS2,0.09846747643033656,0.18342254131193902,False,0.17285161704728685,0.011319365969675626,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000146109,ABT1,-0.10634024474149338,0.506525463607997,False,-0.02197492793577387,0.9025866374079238,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000114626,ABTB1,0.21341153853943373,0.20403667192053682,False,-0.04687452075497199,0.7985099968440661,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000166016,ABTB2,-0.3848668453865253,0.06406270251911203,False,-0.9272842447176005,9.147704094289437e-07,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000260246,ENSG00000260246,-0.07016922195771537,0.7352313452456307,False,-0.3131598020482645,0.24007917506074408,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000225929,ENSG00000225929,-0.06547897500855163,,False,-0.33705343648593444,,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000286508,ENSG00000286508,0.013052305588020868,0.8547510617596732,False,-0.03328591951323294,0.9029316301754724,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000223665,ENSG00000223665,0.18066388066582542,0.2657089529626993,False,-0.4078261439839882,0.04171086366742916,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000083622,ENSG00000083622,0.062338214219578116,0.6239694435322851,False,1.149107162560517,0.0029165661079411107,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000286742,ENSG00000286742,-0.42985790657607875,0.13751346883841414,False,-0.16054121378850617,0.5367332724850923,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000287932,ENSG00000287932,-0.07262306853699751,0.6900636328816212,False,0.058657333389859866,0.7883632695903477,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000185065,UFD1-AS1,-0.005103907505821143,0.9890555064373803,False,-0.2356610795940216,0.14372645051422495,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000273212,ENSG00000273212,0.052674478597996004,0.6854457830114811,False,-0.45412577758184147,0.04607738033398803,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000273300,ENSG00000273300,0.0881360768718806,0.5150195966835136,False,-0.2958534559094885,0.17003610196577693,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000286367,ENSG00000286367,-0.1662311238451808,,False,0.2397420563664959,0.39369465456404856,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000287652,ENSG00000287652,-0.08096138668355421,0.4733248732514742,False,-0.5098009349161434,0.12064104278590175,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000287146,ENSG00000287146,0.13237410468564928,0.3710925249007351,False,-0.14945704508104274,0.46680016747115627,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000236340,GRM8-AS1,0.07479298160940595,0.5696101152627281,False,0.13451747401582664,0.6272321107936045,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000287685,ENSG00000287685,0.012184498403154335,0.8856374872898203,False,0.03796507591965387,0.8998879925328559,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000243107,ENSG00000243107,0.04636739007663694,0.7646371510932073,False,0.044116760034282006,0.8313185404946465,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000224138,ENSG00000224138,-0.02468779248071978,,False,0.12006694148825446,0.6833603451150764,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000226770,LINC03012,-0.4486987249297364,0.16577235615417749,False,-0.37460965404073526,0.12507545620190297,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000241921,ENSG00000241921,-0.02329432167995665,0.942819230954349,False,-0.32542594218380894,0.2532921892658602,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000278727,ENSG00000278727,-0.033947067681960624,0.925032607899674,False,-0.03697855638991603,0.8818232136515269,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000274898,ENSG00000274898,-0.3937564558044342,0.15744923214005982,False,-1.1253537790856056,0.00010241692186012676,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000272330,ENSG00000272330,0.007239404978492617,0.8999534967541941,False,0.02595345306385463,0.9387197732425849,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000254499,ENSG00000254499,-0.012959808756029968,,False,-0.056519785624955576,0.8668672373874255,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000287568,ENSG00000287568,-0.13500308144336468,0.2584058084368254,False,-2.254814231399679,0.00018422327522652987,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000273216,ENSG00000273216,-0.006256509069136531,0.9620710856753613,False,-0.592875514096293,0.03456082052281325,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000225498,ENSG00000225498,0.1563225214921576,0.3432607032792469,False,-0.0653857837246844,0.7787670036273705,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000234459,ENSG00000234459,-0.06010603822543142,0.6944153905546194,False,-0.3910426423831041,0.16357130760960897,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000237813,ENSG00000237813,0.16137426164297364,0.3009505087731694,False,0.004344248922948465,0.9850741042210119,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000233420,ENSG00000233420,0.02773672774462952,0.8828254655519999,False,0.23546579280355892,0.1664699140593604,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000248636,ENSG00000248636,0.1792509750043318,0.2326023296172183,False,0.03545505567547806,0.8633057552645752,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000286072,ENSG00000286072,0.04000121000106101,0.8110524467907695,False,-0.3309164565796251,0.13021720451669822,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000285090,ENSG00000285090,0.06553616093317852,0.7004449074303407,False,0.19228078479587796,0.4126646590720605,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000285964,ENSG00000285964,-0.034273714795726405,0.8830640433225566,False,0.003304998223443612,0.9986758639405824,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000234695,TFPI2-DT,-0.12914306349701563,0.45000674222337184,False,-0.08264823777294592,0.7353681271856144,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000266389,PIK3R5-DT,-0.06098353035166453,,False,1.089356989487722,0.022231800656502942,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000265618,ENSG00000265618,-0.01818736106133899,,False,0.16008486641720251,0.5898039017829902,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000277450,ENSG00000277450,0.4308707470943182,0.043009051993395706,True,0.4690598704165505,0.020602558215259314,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000261018,ENSG00000261018,0.030078892721725224,0.6878317038932192,False,-0.2159512724739722,0.42258265957451613,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000267626,HAUS5-DT,0.00339065287045754,,False,0.11541431712208507,,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000267698,ENSG00000267698,0.09595352401810524,0.5508334172348395,False,0.11608247650453606,0.560097035167536,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000268947,ENSG00000268947,0.018949330694714373,0.9058407218540482,False,-0.01983697169029842,0.9396413323330344,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000271366,ENSG00000271366,-0.17057969620839425,0.38700153512856317,False,-0.14380004957032202,0.557711779495712,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
